"STATE__","BGN_DATE","BGN_TIME","TIME_ZONE","COUNTY","COUNTYNAME","STATE","EVTYPE","BGN_RANGE","BGN_AZI","BGN_LOCATI","END_DATE","END_TIME","COUNTY_END","COUNTYENDN","END_RANGE","END_AZI","END_LOCATI","LENGTH","WIDTH","F","MAG","FATALITIES","INJURIES","PROPDMG","PROPDMGEXP","CROPDMG","CROPDMGEXP","WFO","STATEOFFIC","ZONENAMES","LATITUDE","LONGITUDE","LATITUDE_E","LONGITUDE_","REMARKS","REFNUM","PROPDMGTOTAL"
"354835",17,"6/1/1999 0:00:00","05:07:00 PM","CST",31,"COOK","IL","THUNDERSTORM",0,"","LEMONT","6/1/1999 0:00:00","05:07:00 PM",0,NA,0,"","LEMONT",0,0,NA,125,0,0,0,NA,0,"","LOT","ILLINOIS, Northeast","",4140,8800,4140,8800,"A line of thunderstorms caused wind damage across part of north central Illinois during the early evening hours of June 1. Trees and power lines were downed on the north side of Dixon. Winds were estimated at 70 mph. As many as 50 large stately oak trees were knocked down in a park in Amboy. Homes and vehicles were also damaged by falling limbs. A highway maintenance shed was destroyed. Six power poles were blown down west of Paw Paw and poles were also downed near Herman and Steward Roads, just west of I-39. Trees were split in Pecatonica in Winnebago County and trees were damaged in Peru and Rutland in LaSalle County. In DeKalb County, a 60 mph wind gust was recorded at the meteorology department and Northern Illinois University. Twenty power poles were blown over and a pole barn was destroyed in the southern part of the county northwest of Shabbona. ",354785,NA
"355033",17,"6/9/1999 0:00:00","04:22:00 PM","CST",31,"COOK","IL","THUNDERSTORM",0,"","ARLINGTON HGTS","6/9/1999 0:00:00","04:22:00 PM",0,NA,0,"","ARLINGTON HGTS",0,0,NA,175,0,0,0,NA,0,"","LOT","ILLINOIS, Northeast","",4205,8800,4205,8800,"",354993,NA
"355063",17,"6/11/1999 0:00:00","03:20:00 PM","CST",31,"COOK","IL","THUNDERSTORM",0,"","PARK RIDGE","6/11/1999 0:00:00","03:20:00 PM",0,NA,0,"","PARK RIDGE",0,0,NA,52,0,0,0,NA,0,"","LOT","ILLINOIS, Northeast","",4202,8752,4202,8752,"A spotter reported 55 to 60 mph winds. Tree limbs were blown down in Alsip and a limb fell on a car in Palos Heights. 
",355023,NA
"355064",17,"6/11/1999 0:00:00","03:30:00 PM","CST",31,"COOK","IL","THUNDERSTORM",0,"","CHICAGO","6/11/1999 0:00:00","03:30:00 PM",0,NA,0,"","CHICAGO",0,0,NA,0,0,2,0,NA,0,"","LOT","ILLINOIS, Northeast","",0,0,0,0,"Lightning struck a tree, causing a limb to fall on a car on the southwest side of Chicago. 
",355024,NA
"385392",17,"3/8/2000 0:00:00","06:15:00 PM","CST",31,"COOK","IL","THUNDERSTORM",0,"","BARRINGTON HILLS","3/8/2000 0:00:00","06:15:00 PM",0,NA,0,"","BARRINGTON HILLS",0,0,NA,75,0,0,0,NA,0,"","LOT","ILLINOIS, Northeast","",4208,8811,4208,8811,"",385371,NA
"385520",17,"4/20/2000 0:00:00","07:15:00 AM","CST",31,"COOK","IL","THUNDERSTORM",0,"","CHICAGO","4/20/2000 0:00:00","07:15:00 AM",0,NA,0,"","CHICAGO",0,0,NA,175,0,0,0,NA,0,"","LOT","ILLINOIS, Northeast","",4150,8739,4150,8739,"From midnight on the 19th through late morning on the 20th, a series of storms moved northeast from central and western Illinois across portions of northern Illinois and Indiana. Frequent lightning, damaging winds, hail, and heavy rain accompanied the storms. Much of the damage resulted from high wind gusts with the storms which caused extensive structural damage and other property damage from downed trees and power lines.  The most heavily damaged areas included Streator in southern La Salle County, several towns in southern and eastern Livingston County, and locations near and east of Kankakee in Kankakee County.  High wind damage was reported throughout the town of Streator, with numerous incidents of tree and structural damage. In Livingston County, southwest of Chatsworth a machine shed and tractor barn were destroyed. In Charlotte, a number of buildings were damaged and equipment was destroyed at a grain company. Wind damage was reported throughout Kankakee County, including fallen trees that blocked several county roads, a damaged farm building under construction, and a billboard that damaged a parked truck.  Extensive damage occurred near VanDerKarr Road and east to Illinois Route 1, including a trailer that was flipped on its side and downed trees at a near by golf course. Trucks were overturned on I-55 and Route 116, on Route 47 south of Forrest, and east of Collum on Route 116.  Lightning started a fire that destroyed a house in Limestone Township near Kankakee. ",385509,NA
"385521",17,"4/20/2000 0:00:00","07:15:00 AM","CST",31,"COOK","IL","THUNDERSTORM",0,"","CHICAGO","4/20/2000 0:00:00","07:15:00 AM",0,NA,0,"","CHICAGO",0,0,NA,53,0,0,0,NA,0,"","LOT","ILLINOIS, Northeast","",4150,8739,4150,8739,"From midnight on the 19th through late morning on the 20th, a series of storms moved northeast from central and western Illinois across portions of northern Illinois and Indiana. Frequent lightning, damaging winds, hail, and heavy rain accompanied the storms. Much of the damage resulted from high wind gusts with the storms which caused extensive structural damage and other property damage from downed trees and power lines.  The most heavily damaged areas included Streator in southern La Salle County, several towns in southern and eastern Livingston County, and locations near and east of Kankakee in Kankakee County.  High wind damage was reported throughout the town of Streator, with numerous incidents of tree and structural damage. In Livingston County, southwest of Chatsworth a machine shed and tractor barn were destroyed. In Charlotte, a number of buildings were damaged and equipment was destroyed at a grain company. Wind damage was reported throughout Kankakee County, including fallen trees that blocked several county roads, a damaged farm building under construction, and a billboard that damaged a parked truck.  Extensive damage occurred near VanDerKarr Road and east to Illinois Route 1, including a trailer that was flipped on its side and downed trees at a near by golf course. Trucks were overturned on I-55 and Route 116, on Route 47 south of Forrest, and east of Collum on Route 116.  Lightning started a fire that destroyed a house in Limestone Township near Kankakee. ",385510,NA
"385572",17,"5/8/2000 0:00:00","10:00:00 PM","CST",31,"COOK","IL","THUNDERSTORM",0,"","EVANSTON","5/8/2000 0:00:00","10:00:00 PM",0,NA,0,"","EVANSTON",0,0,NA,50,0,0,0,NA,0,"","LOT","ILLINOIS, Northeast","",4203,8741,4203,8741,"A severe storm produced 60 mph winds at  I-90 and Route 20 and 64 mph winds at Carpentersville in northern Kane County. The storm continued across northern Cook County and blew down tree branches and power lines in Evanston. Glass windows were blown in at a bank in Evanston.

",385572,NA
"385576",17,"5/8/2000 0:00:00","10:15:00 PM","CST",31,"COOK","IL","THUNDERSTORM",0,"","ORLAND PARK","5/8/2000 0:00:00","10:30:00 PM",0,NA,0,"","CALUMET CITY",0,0,NA,60,0,0,0,NA,0,"","LOT","ILLINOIS, Northeast","",4138,8752,4140,8738,"A line of thunderstorms moved east from Lasalle County and developed a bow echo as it moved through Grundy, northern Livingston, Will, southern Cook and Kankakee Counties.  It was estimated that 270,000 customers lost power as a result of the storms in northern Illinois. 

The first report of damage was near Dana in far southern LaSalle County.  A couple machine sheds were destroyed and tree limbs were blown down.  Two semis were overturned on highway 251 west of Dana.  In eastern LaSalle County limbs and power lines were blown down at Seneca.  

The storms did over $50,000 in damage in Grundy County. In Kinsman large trees and branches were blown down. Trees and power poles were blown down west of Mazon. In Mazon large branches were blown down and a camper trailer was overturned.  Southeast of Mazon parts of roofs, siding and underpinning was peeled of homes and the awning was blown off a home. The roof of a tool shed was blown off.  In Morris trees and branches were down causing roof damage to homes and knocking down power lines.  A tool shed was destroyed at one house and siding was peeled off another house. Near South Wilmington a corn crib was destroyed and farm equipment was damamged.

In Livingston County, one trailer of a dobule trailer semi was overturned on I-55 near Dwight. Power poles were blown down south of Campus. 

In Will County, tree limbs were blown down in Channahon. A truck was overturned at I-80 and I-55 near Channahon and another was overturned at Route 59 and 126 in Plainfield. Near Manhattan, pole buildings were blown down, windows were broken at a farm house and 2 by 4s were driven into the side of the house. Trees and large limbs were blown down at New Lenox, 7 miles east of Lockport in Homer Township, Frankfort, Mokena and Peotone. In Frankfort, trees were blown down on houses causing an estimated $840,000 in damages. Two homes were destroyed, 2 had major damage and another 65 had minor to considerable damage. Two homes under construction were destroyed.  At Peotone, doors were blown in at a car wash, glass was broken at a greenhouse, there was damage to the roof of a fire station, and a truck was overturned on I-57 and Peotone road. 

In Kankakee County, tree limbs knocked down power lines at Herscher.  Large trees were blown down or uprooted in Kankakee and Aroma Park.  

In Cook County there was extensive damage in the south suburbs and the south side of Chicago. Trees and large branches were blown down causing power outages and damage to homes. Areas hit by the storm were Orland Park, Matteson, Stickney, Oak Lawn, Chicago Heights, Lansing, Glenwood, Hazel Crest, Lyons Midlothian, Crestwood, and Calumet City. At Chicago Heights a tree came through the roof of a restaurant. At Lansing a plane was flipped over at the airport. There was roof damage to businesses in Matteson. 

In Iroquois Couty a large tree fell on a house near Wellington.    ",385576,NA
"385643",17,"5/12/2000 0:00:00","05:05:00 PM","CST",31,"COOK","IL","THUNDERSTORM",0,"","SKOKIE","5/12/2000 0:00:00","05:05:00 PM",0,NA,0,"","SKOKIE",0,0,NA,75,0,0,0,NA,0,"","LOT","ILLINOIS, Northeast","",4202,8743,4202,8743,"A severe storm moved northeast across Kendall, extreme northern Grundy, extreme northwest Will and southwest Dupage Counties. It produced large hail and damaging winds. There was a swath of 3/4 inch to 1 3/4 inch hail through an area from south of Yorkville to Naperville. The largest hail fell in a small area a couple miles south southeast of Yorkville, east of Route 47 between Ament Road and Walker Road. A few farm houses received hail from billiard ball to baseball size.  Winds gusted to an estimated 70 mph in the Aurora-Naperville area. A gas station under construction at a shopping center was destroyed on Route 59 and Jefferson. The storm weaked over DuPage County but briefly reintensified in northern Cook County at Skokie. ",385643,NA
"385683",17,"5/18/2000 0:00:00","10:40:00 AM","CST",31,"COOK","IL","THUNDERSTORM",0,"","STREAMWOOD","5/18/2000 0:00:00","10:40:00 AM",0,NA,0,"","STREAMWOOD",0,0,NA,175,0,0,0,NA,0,"","LOT","ILLINOIS, Northeast","",4202,8810,4202,8810,"",385683,NA
"385689",17,"5/18/2000 0:00:00","10:57:00 AM","CST",31,"COOK","IL","THUNDERSTORM",0,"","MORTON GROVE","5/18/2000 0:00:00","10:57:00 AM",0,NA,0,"","MORTON GROVE",0,0,NA,150,0,0,0,NA,0,"","LOT","ILLINOIS, Northeast","",4202,8746,4202,8746,"",385689,NA
"385690",17,"5/18/2000 0:00:00","11:00:00 AM","CST",31,"COOK","IL","THUNDERSTORM",0,"","NILES","5/18/2000 0:00:00","11:00:00 AM",0,NA,0,"","NILES",0,0,NA,275,0,0,0,NA,0,"","LOT","ILLINOIS, Northeast","",4202,8748,4202,8748,"",385690,NA
"385693",17,"5/18/2000 0:00:00","11:05:00 AM","CST",31,"COOK","IL","THUNDERSTORM",0,"","DES PLAINES","5/18/2000 0:00:00","11:05:00 AM",0,NA,0,"","DES PLAINES",0,0,NA,75,0,0,0,NA,0,"","LOT","ILLINOIS, Northeast","",4202,8754,4202,8754,"",385693,NA
"385743",17,"8/6/2000 0:00:00","04:25:00 PM","CST",31,"COOK","IL","THUNDERSTORM",0,"","HARVEY","8/6/2000 0:00:00","04:25:00 PM",0,NA,0,"","HARVEY",0,0,NA,52,0,0,0,NA,0,"","LOT","ILLINOIS, Northeast","",4137,8739,4137,8739,"A line of severe thunderstorms that developed in north and northcentral Illinois moved into the Chicago metropolitan area during the late afternoon hours. Widespread tree damage was reported across many communities, with some trees four to six inches in diameter being torn apart in the town of Harvey. ",386182,NA
"385744",17,"8/6/2000 0:00:00","04:25:00 PM","CST",31,"COOK","IL","THUNDERSTORM",0,"","LA GRANGE","8/6/2000 0:00:00","04:25:00 PM",0,NA,0,"","LA GRANGE",0,0,NA,52,0,0,0,NA,0,"","LOT","ILLINOIS, Northeast","",4149,8753,4149,8753,"A line of severe thunderstorms that developed in north and northcentral Illinois moved into the Chicago metropolitan area during the late afternoon hours. Widespread tree damage was reported across many communities, with some trees four to six inches in diameter being torn apart in the town of Harvey. ",386183,NA
"385808",17,"5/18/2000 0:00:00","02:30:00 PM","CST",31,"COOK","IL","THUNDERSTORM",0,"","ARLINGTON HGTS","5/18/2000 0:00:00","02:50:00 PM",0,NA,0,"","NORTHBROOK",0,0,NA,73,1,0,0,NA,0,"","LOT","ILLINOIS, Northeast","",4205,8800,4208,8750,"M69VE
After a series of hail producing storms pounded northern Illinois, the last storm in the line ahead of an approaching cold front took on a small bow echo and swept across the north suburbs of Chicago. The first report of damage was a barn flattened at Pingree Grove. Five cars in the barn were damaged. There were downed trees and power lines in the area as well.  A spotter in Carpentersville measured a 73 mph wind gust. Doors were blown in at a business in Elgin. Trees were down in Elgin and Sleepy Hollow. The storm did considerable damage along the Lake-Cook County line - in Arlington Heights, Palatine, Buffalo Grove, Deerfield, Highland Park, Wheeling, and Northbrook. Thousands of large tree limbs and trees were downed smashing cars and homes. Some of the trees were 80 to 100 years old. A newspaper report said there were 1000 trees down in Highland Park alone. In Deerfield the hose tower roof was blown off the fire station. The police communications tower was bent in half at Highland Park. Over 100,000 customers were without power. Windows were blown out at the Allstate Insurance building in Northbrook. A wind gust to 84 mph was measured at the Palwaukee Airport in Wheeling (PWK) at 1542 CST.  The canopy at the Edens (I-94) toll plaza was damaged. State Police reported several cars had windows broken on the tollway near Lake-Cook Road. Also on the tollway, a pick-up truck with a 5th wheel trailer was overturned in Deerfield . On I-294, a van was overturned by winds and trees were uprooted near Willow Road.  A 69 year old man was killed when a tree fell on his car in Wilmette. ",385738,NA
"385849",17,"5/18/2000 0:00:00","05:44:00 PM","CST",31,"COOK","IL","THUNDERSTORM",0,"","CALUMET CITY","5/18/2000 0:00:00","05:44:00 PM",0,NA,0,"","CALUMET CITY",0,0,NA,175,0,0,0,NA,0,"","LOT","ILLINOIS, Northeast","",4140,8738,4140,8738,"A severe storm moved northeast across LaSalle, Kendall, Will and southern Cook Counties. It produced hail from 3/4 to golf ball size. The storm also produced wind damage in Kendall County and in southern Cook County. Kendall County emergency management reported large branches down along Route 52, and siding and roof damage to homes 10 to12 miles southwest of Yorkville. Power lines and trees were down blocking roads 10 to 20 miles southeast of Yorkville and also in Oswego. A spotter estimated winds to be 65 mph at Calumet City. The Chicago 911 center reported trees down, cars damaged in the 6700 block of South Green Street. ",385779,NA
"385850",17,"5/18/2000 0:00:00","05:44:00 PM","CST",31,"COOK","IL","THUNDERSTORM",0,"","CALUMET CITY","5/18/2000 0:00:00","05:44:00 PM",0,NA,0,"","CALUMET CITY",0,0,NA,56,0,0,0,NA,0,"","LOT","ILLINOIS, Northeast","",4140,8738,4140,8738,"A severe storm moved northeast across LaSalle, Kendall, Will and southern Cook Counties. It produced hail from 3/4 to golf ball size. The storm also produced wind damage in Kendall County and in southern Cook County. Kendall County emergency management reported large branches down along Route 52, and siding and roof damage to homes 10 to12 miles southwest of Yorkville. Power lines and trees were down blocking roads 10 to 20 miles southeast of Yorkville and also in Oswego. A spotter estimated winds to be 65 mph at Calumet City. The Chicago 911 center reported trees down, cars damaged in the 6700 block of South Green Street. ",385780,NA
"385851",17,"5/18/2000 0:00:00","05:45:00 PM","CST",31,"COOK","IL","THUNDERSTORM",0,"","CHICAGO","5/18/2000 0:00:00","05:45:00 PM",0,NA,0,"","CHICAGO",0,0,NA,50,0,0,0,NA,0,"","LOT","ILLINOIS, Northeast","",4150,8739,4150,8739,"A severe storm moved northeast across LaSalle, Kendall, Will and southern Cook Counties. It produced hail from 3/4 to golf ball size. The storm also produced wind damage in Kendall County and in southern Cook County. Kendall County emergency management reported large branches down along Route 52, and siding and roof damage to homes 10 to12 miles southwest of Yorkville. Power lines and trees were down blocking roads 10 to 20 miles southeast of Yorkville and also in Oswego. A spotter estimated winds to be 65 mph at Calumet City. The Chicago 911 center reported trees down, cars damaged in the 6700 block of South Green Street. ",385781,NA
"386062",17,"6/21/2000 0:00:00","02:00:00 PM","CST",31,"COOK","IL","THUNDERSTORM",0,"","PALOS HGTS","6/21/2000 0:00:00","03:00:00 PM",0,NA,0,"","PALOS HGTS",0,0,NA,0,0,1,0,NA,0,"","LOT","ILLINOIS, Northeast","",0,0,0,0,"As afternoon thunderstorms moved across the community, four different homes were struck by lightning and caught fire. One man was injuried when lightning struck a nearby metal pole, then exiting and striking him. ",385992,NA
"386236",17,"8/6/2000 0:00:00","04:27:00 PM","CST",31,"COOK","IL","THUNDERSTORM",0,"","PALOS HILLS","8/6/2000 0:00:00","04:27:00 PM",0,NA,0,"","PALOS HILLS",0,0,NA,52,0,0,0,NA,0,"","LOT","ILLINOIS, Northeast","",4142,8748,4142,8748,"A line of severe thunderstorms that developed in north and northcentral Illinois moved into the Chicago metropolitan area during the late afternoon hours. Widespread tree damage was reported across many communities, with some trees four to six inches in diameter being torn apart in the town of Harvey. ",386186,NA
"386237",17,"8/6/2000 0:00:00","04:28:00 PM","CST",31,"COOK","IL","THUNDERSTORM",0,"","CHICAGO HGTS","8/6/2000 0:00:00","04:28:00 PM",0,NA,0,"","CHICAGO HGTS",0,0,NA,52,0,0,0,NA,0,"","LOT","ILLINOIS, Northeast","",4130,8738,4130,8738,"A line of severe thunderstorms that developed in north and northcentral Illinois moved into the Chicago metropolitan area during the late afternoon hours. Widespread tree damage was reported across many communities, with some trees four to six inches in diameter being torn apart in the town of Harvey. ",386187,NA
